"teamName","inGameName","checkedInAt","userID","teamID","Nome e # no discord"
"MAYHEM","odoløk","Sat Sep 12 2020 12:35:17 GMT+0000 (UTC)","5f541e0d9ba2df6416d80fc1","5f543813304c1e3d830d8c66","WaanTeD#1808"
"Cansei de Perder Ranked","raskolnikof","Sat Sep 12 2020 12:53:01 GMT+0000 (UTC)","5f541f3f9ba2df6416d80fd1","5f56d301629c8b6045fb36a0","johnkireh#8659"
"Tomba Lobo Team","Lobisa","Sat Sep 12 2020 12:31:27 GMT+0000 (UTC)","5f541f7d304c1e3d830d89a8","5f53aa4e629c8b6045fad8c9","KSL_KONG#1129"
"wolves company","InkGodMaster","Sat Sep 12 2020 12:34:58 GMT+0000 (UTC)","5f54201dac8493575c2456a3","5f542621ac8493575c2457be","1Top Kdu #2673"
,"Mingalzin",,"5f54206f304c1e3d830d89b6",,"Mingal#8411"
"V7 Drakons","AbacchioSama","Sat Sep 12 2020 12:32:01 GMT+0000 (UTC)","5f54215c42aba6378979903f","5f541a8f629c8b6045faed5b","abertaldo#9724"
"Cansei de Perder Ranked","Athänor","Sat Sep 12 2020 12:53:01 GMT+0000 (UTC)","5f54216de425a655aadc32bd","5f56d301629c8b6045fb36a0","johnkireh#8659"
"Cansei de Perder Ranked","Dansilmach","Sat Sep 12 2020 12:53:01 GMT+0000 (UTC)","5f5421efe425a655aadc32ca","5f56d301629c8b6045fb36a0","johnkireh#8659"
"Cansei de Perder Ranked","Trickster35","Sat Sep 12 2020 12:53:01 GMT+0000 (UTC)","5f542337629c8b6045faee1b","5f56d301629c8b6045fb36a0","johnkireh#8659"
"El1tz","RayGardner18","Sat Sep 12 2020 12:52:49 GMT+0000 (UTC)","5f54234f42aba6378979905a","5f542cceac8493575c24589a","fox_is_the_trot #3030"
"Raspa do Tacho","jvictorveras","Sat Sep 12 2020 12:51:39 GMT+0000 (UTC)","5f542383304c1e3d830d89f9","5f5bec65c170a364bd6256cb","UsuárioDeSazón#4275"
"Capone Gaming","NOTKY0","Sat Sep 12 2020 12:31:28 GMT+0000 (UTC)","5f5423ce45fc2a4880203387","5f54241242aba6378979907e","Kyo#0959"
"X.Eu","CiriloXEu","Sat Sep 12 2020 12:36:08 GMT+0000 (UTC)","5f5423de9ba2df6416d81074","5f5746d976b8305ffaa4a202","CiriloXEu #4761"
"wolves company","MagoKaronte","Sat Sep 12 2020 12:34:58 GMT+0000 (UTC)","5f5425a176b8305ffaa45003","5f542621ac8493575c2457be","1Top Kdu #2673"
"Made in Ceará (tag - MiCE)","Shikako","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f542678304c1e3d830d8a7f","5f54437dac8493575c245de3","⍟ 𝑷𝒂𝒖𝒍𝒐 𝑮. シ#2122 | dj#2788 | DasPPlitz#2722 | Zerefdan#4410 | Igor641#4338"
"El1tz","LLLLLLLLLLL6275","Sat Sep 12 2020 12:52:49 GMT+0000 (UTC)","5f5426c4ac8493575c24583b","5f542cceac8493575c24589a","fox_is_the_trot #3030"
"El1tz","FX Cozianha","Sat Sep 12 2020 12:52:49 GMT+0000 (UTC)","5f54274620ac296025cf0e0a","5f542cceac8493575c24589a","fox_is_the_trot #3030"
"El1tz","Caio2Kreis","Sat Sep 12 2020 12:52:49 GMT+0000 (UTC)","5f54279d76b8305ffaa450af","5f542cceac8493575c24589a","fox_is_the_trot #3030"
"The Originals","Fla81xvapoxvapo","Sat Sep 12 2020 12:35:43 GMT+0000 (UTC)","5f5428e42736604a1961b5bd","5f5a6d54629c8b6045fb7376","Fla81xvapoxvapo#4458"
"Cansei de Perder Ranked","FernandoFaab","Sat Sep 12 2020 12:53:01 GMT+0000 (UTC)","5f542b3b45fc2a48802034a8","5f56d301629c8b6045fb36a0","johnkireh#8659"
"El1tz","El1tznagaata","Sat Sep 12 2020 12:52:49 GMT+0000 (UTC)","5f542c502736604a1961b60a","5f542cceac8493575c24589a","fox_is_the_trot #3030"
"X.Eu","RapidBr","Sat Sep 12 2020 12:36:08 GMT+0000 (UTC)","5f542e609ba2df6416d81186","5f5746d976b8305ffaa4a202","CiriloXEu #4761"
"X.Eu","CiriloruimXE","Sat Sep 12 2020 12:36:08 GMT+0000 (UTC)","5f542eac45fc2a488020352b","5f5746d976b8305ffaa4a202","CiriloXEu #4761"
"X.Eu","Bruno_rsa","Sat Sep 12 2020 12:36:08 GMT+0000 (UTC)","5f542f9476b8305ffaa4519c","5f5746d976b8305ffaa4a202","CiriloXEu #4761"
"Brain Freeze","Graviton1","Sat Sep 12 2020 12:41:48 GMT+0000 (UTC)","5f5431b44cbe7961ba1a46ca","5f5a4d3c9ba2df6416d88f9a","Ricardoardo#7276"
"Legião Paladiana","VittotzersURSS","Sat Sep 12 2020 12:27:08 GMT+0000 (UTC)","5f54326020ac296025cf0f7f","5f5432aaac8493575c24595e","teradagamer#7235"
"Gênesis","fern849ando","Sat Sep 12 2020 12:29:44 GMT+0000 (UTC)","5f54330b9ba2df6416d811e1","5f53cc9e20ac296025cefeed","Ghotera #9306"
"MAYHEM","AlexandreL0RD","Sat Sep 12 2020 12:35:17 GMT+0000 (UTC)","5f5437e72cd06c40debffbb0","5f543813304c1e3d830d8c66","WaanTeD#1808"
"Made in Ceará (tag - MiCE)","DasPPlitz","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f5441d6ac8493575c245dc2","5f54437dac8493575c245de3","⍟ 𝑷𝒂𝒖𝒍𝒐 𝑮. シ#2122 | dj#2788 | DasPPlitz#2722 | Zerefdan#4410 | Igor641#4338"
"Made in Ceará (tag - MiCE)","LenilZ","Sat Sep 12 2020 12:26:41 GMT+0000 (UTC)","5f54420142aba63789799382","5f54437dac8493575c245de3","⍟ 𝑷𝒂𝒖𝒍𝒐 𝑮. シ#2122 | dj#2788 | DasPPlitz#2722 | Zerefdan#4410 | Igor641#4338"
"Spell Dark","C4rl0sEdu4rd0-az","Sat Sep 12 2020 12:27:04 GMT+0000 (UTC)","5f545221304c1e3d830d8ee9","5f568a1d629c8b6045fb2a09","C4rl0sEdu4rd0-az#6280"
"Só os Ninja","ErickOficial","Sat Sep 12 2020 12:27:53 GMT+0000 (UTC)","5f5454e84cbe7961ba1a49e9","5f552e6de425a655aadc4ead","MaicaoDaCocada#6561"
"Legião Paladiana","johncleyton","Sat Sep 12 2020 12:27:08 GMT+0000 (UTC)","5f5468d9629c8b6045faf3e8","5f5432aaac8493575c24595e","teradagamer#7235"
"Sable-Wick","Felpsdraw1234","Sat Sep 12 2020 12:27:37 GMT+0000 (UTC)","5f5479f42cd06c40dec00271","5f5c0c3ec170a364bd625c9e","CalfcauGames#0895"
"Raspa do Tacho","Rodriguismo","Sat Sep 12 2020 12:51:39 GMT+0000 (UTC)","5f54c32e42aba63789799b45","5f5bec65c170a364bd6256cb","UsuárioDeSazón#4275"
"Winx of diamonds","Peppox08","Sat Sep 12 2020 12:27:52 GMT+0000 (UTC)","5f54d49476b8305ffaa4643f","5f582630629c8b6045fb4ecd","Pedrobaum#2578"
"Piratas do além","KCamuZz","Sat Sep 12 2020 12:52:48 GMT+0000 (UTC)","5f54de9ee425a655aadc425d","5f54149542aba63789798f48","YéP#5171"
"Os Jenos","NoobBlackBR","Sat Sep 12 2020 12:28:14 GMT+0000 (UTC)","5f54e4a720ac296025cf1fc2","5f5a97b376b8305ffaa4d3b0","King j#1863"
"Ice Angels","MonikaaDDLC","Sat Sep 12 2020 12:26:57 GMT+0000 (UTC)","5f54ed1d629c8b6045fafc73","5f5594839ba2df6416d84033","Nehira#7439"
"(EAD) Estudamos amanhã ou depois","Agods321","Sat Sep 12 2020 12:36:59 GMT+0000 (UTC)","5f54f3989ba2df6416d8239d","5f5a60d3c3eccd791d05dcb2","GArthur#8967"
"ohmlaw","Abs7racT","Sat Sep 12 2020 12:53:26 GMT+0000 (UTC)","5f54facde425a655aadc451a","5f5bf949dd108363c724233f","arcturus#4599"
"H.A.W.K'S","HAWK_COPULAM","Sat Sep 12 2020 12:28:29 GMT+0000 (UTC)","5f54fb60304c1e3d830d9a4c","5f550c1520ac296025cf22fb","hawk_copulam#3795"
"H.A.W.K'S","Wesley_Safads","Sat Sep 12 2020 12:28:29 GMT+0000 (UTC)","5f54fd38629c8b6045faff55","5f550c1520ac296025cf22fb","hawk_copulam#3795"
"H.A.W.K'S","Fz_Matheus","Sat Sep 12 2020 12:28:29 GMT+0000 (UTC)","5f54fde12736604a1961c8a0","5f550c1520ac296025cf22fb","hawk_copulam#3795"
"H.A.W.K'S","Gui_copula_Xd","Sat Sep 12 2020 12:28:29 GMT+0000 (UTC)","5f55001f3fb598326a1e8b66","5f550c1520ac296025cf22fb","hawk_copulam#3795"
"Os sem coleira","Tamirisolv","Sat Sep 12 2020 12:52:55 GMT+0000 (UTC)","5f5503833fb598326a1e8bd4","5f5566419ba2df6416d83aef","Niko #8260"
"Os sem coleira","BielMagalhaes","Sat Sep 12 2020 12:52:55 GMT+0000 (UTC)","5f5507719ba2df6416d82636","5f5566419ba2df6416d83aef","Niko #8260"
"NOPLAYER SPORTS","Dibremann","Sat Sep 12 2020 12:26:55 GMT+0000 (UTC)","5f5508a2e425a655aadc4884","5f58f20676b8305ffaa4b936","Dibremann#6642"
"H.A.W.K'S","Yc_yaas","Sat Sep 12 2020 12:28:29 GMT+0000 (UTC)","5f550b8ae425a655aadc48e4","5f550c1520ac296025cf22fb","hawk_copulam#3795"
"Team Phoenix","LoWuta #2746","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f551bb73fb598326a1e9579","5f56ad379ba2df6416d85566","Davidgames1987 #3422"
"ATECUBANOS","EPLSoruse","Sat Sep 12 2020 12:31:32 GMT+0000 (UTC)","5f551e268e9a3d5298612d67","5f56b4b75341177aa6d9d6f1","Aleki#9549"
"Team Phoenix","Pasgodero","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f5520813fb598326a1e9612","5f56ad379ba2df6416d85566","Davidgames1987 #3422"
"ATECUBANOS","ojucaémeuamigo","Sat Sep 12 2020 12:31:32 GMT+0000 (UTC)","5f5520fc45fc2a48802052f2","5f56b4b75341177aa6d9d6f1","Aleki#9549"
"Golden Guardians","XzDarknessXz","Sat Sep 12 2020 12:28:31 GMT+0000 (UTC)","5f552118ac8493575c247161","5f5b9dc10c405a257149387b","Skidaddle#5661"
"White Wolves","gumyber","Sat Sep 12 2020 12:39:13 GMT+0000 (UTC)","5f55223a8e9a3d5298612e5a","5f5522849ba2df6416d82c41","luizgandini #2956"
"Ice Angels","BATATOVISKY","Sat Sep 12 2020 12:26:57 GMT+0000 (UTC)","5f5525a1ac8493575c2471f9","5f5594839ba2df6416d84033","Nehira#7439"
"SabugadaHighQuality","NightSorrident","Sat Sep 12 2020 12:38:42 GMT+0000 (UTC)","5f5529aa76b8305ffaa46cc7","5f5993623fb598326a1efa4d","AZUMA#7430"
"Dragonlord","rzigaib","Sat Sep 12 2020 12:48:49 GMT+0000 (UTC)","5f552f7dac8493575c2472e8","5f553658629c8b6045fb07af","rzigaib#8399"
"Dragonlord","OverdoseBk","Sat Sep 12 2020 12:48:49 GMT+0000 (UTC)","5f553349304c1e3d830d9fe2","5f553658629c8b6045fb07af","rzigaib#8399"
"Dragonlord","SamukaSv","Sat Sep 12 2020 12:48:49 GMT+0000 (UTC)","5f55363320ac296025cf27a5","5f553658629c8b6045fb07af","rzigaib#8399"
"BELS Team","Felipe_Sobr","Sat Sep 12 2020 12:43:35 GMT+0000 (UTC)","5f553ac620ac296025cf28ee","5f5c042d9e496364994d020b","bomba#5889"
"RedGoblins","Texxxugo","Sat Sep 12 2020 12:31:43 GMT+0000 (UTC)","5f553be4629c8b6045fb090a","5f58b6902c42b77cc3f577e3","Texxxugo Texxxugo#7148"
"White Wolves","BP_g0iaba","Sat Sep 12 2020 12:39:13 GMT+0000 (UTC)","5f554044629c8b6045fb0c25","5f5522849ba2df6416d82c41","luizgandini #2956"
"Gremorys","MrGhostGremory","Sat Sep 12 2020 12:28:30 GMT+0000 (UTC)","5f55433c3fb598326a1ea046","5f5ab8299c6df363ad9f6ad8","Mr.Ghost #3283"
"Waldemar's Team","MarotocX","Sat Sep 12 2020 12:52:52 GMT+0000 (UTC)","5f554a503fb598326a1ea1ba","5f554eb942aba6378979b433","Never®#2911"
"Os Ascendidos","Round_Square_76","Sat Sep 12 2020 12:39:03 GMT+0000 (UTC)","5f5550c09ba2df6416d836a0","5f5c144fab8e7e6194e8e75f","BrunitoDaBaguncita#7485"
"Forces of the Abyss","Ðreäm","Sat Sep 12 2020 12:42:37 GMT+0000 (UTC)","5f555c8cac8493575c247ff1","5f5b91820c405a257149379f","Kanster#3095"
"Ice Angels","GabisX","Sat Sep 12 2020 12:26:57 GMT+0000 (UTC)","5f5564052cd06c40dec01e5b","5f5594839ba2df6416d84033","Nehira#7439"
"Os sem coleira","Lu_Nascimento","Sat Sep 12 2020 12:52:55 GMT+0000 (UTC)","5f5565fa76b8305ffaa47904","5f5566419ba2df6416d83aef","Niko #8260"
"Team Phoenix","BonumLusor","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f5576c0ac8493575c248376","5f56ad379ba2df6416d85566","Davidgames1987 #3422"
"Waldemar's Team","Coxenha","Sat Sep 12 2020 12:52:52 GMT+0000 (UTC)","5f5582b5629c8b6045fb1517","5f554eb942aba6378979b433","Never®#2911"
"ODDA","Prestinhu","Sat Sep 12 2020 12:29:43 GMT+0000 (UTC)","5f55920545fc2a4880206844","5f5a77ab9ba2df6416d89225","Jorgin#9756"
"ODDA","Rmks125","Sat Sep 12 2020 12:29:43 GMT+0000 (UTC)","5f559226e425a655aadc5ece","5f5a77ab9ba2df6416d89225","Jorgin#9756"
"Sable-Wick","JFBR490452","Sat Sep 12 2020 12:27:37 GMT+0000 (UTC)","5f559dde304c1e3d830dac5b","5f5c0c3ec170a364bd625c9e","CalfcauGames#0895"
"Real Kamikaze","Safajão","Sat Sep 12 2020 12:26:39 GMT+0000 (UTC)","5f55a1f4304c1e3d830dac7a","5f55a6a242aba6378979c0bf","MathHill#9451"
"Skye Sup","Ice935","Sat Sep 12 2020 12:32:12 GMT+0000 (UTC)","5f55a5e42cd06c40dec0269b","5f5994f22c42b77cc3f588d3","Ogopli#7066"
"Real Kamikaze","B0ccadeRat0","Sat Sep 12 2020 12:26:39 GMT+0000 (UTC)","5f55a6419ba2df6416d8417c","5f55a6a242aba6378979c0bf","MathHill#9451"
"ATECUBANOS","tetodoble","Sat Sep 12 2020 12:31:32 GMT+0000 (UTC)","5f55acbb9ba2df6416d841f2","5f56b4b75341177aa6d9d6f1","Aleki#9549"
"ODDA","ODDARiskey","Sat Sep 12 2020 12:29:43 GMT+0000 (UTC)","5f55fc3020ac296025cf41b9","5f5a77ab9ba2df6416d89225","Jorgin#9756"
"Dragonlord","JeanDias","Sat Sep 12 2020 12:48:49 GMT+0000 (UTC)","5f5619d345fc2a4880206f06","5f553658629c8b6045fb07af","rzigaib#8399"
"Dragonlord","XxPowerGames","Sat Sep 12 2020 12:48:49 GMT+0000 (UTC)","5f56284d2cd06c40dec02e93","5f553658629c8b6045fb07af","rzigaib#8399"
"DetonaVírus","AZEDORECORDS","Sat Sep 12 2020 12:26:48 GMT+0000 (UTC)","5f56459c8e9a3d52986145cf","5f5645b4ac8493575c2492d3","Bendito#0253"
"Unbreakable","BiguuGdss","Sat Sep 12 2020 12:53:01 GMT+0000 (UTC)","5f5648ec7ea80678d6698e51","5f56c5249ba2df6416d858a8","JRoberto06#5687"
"Os sem coleira","Marloondramente","Sat Sep 12 2020 12:52:55 GMT+0000 (UTC)","5f5650e9c3eccd791d05816c","5f5566419ba2df6416d83aef","Niko #8260"
"Brave","babynna","Sat Sep 12 2020 12:33:23 GMT+0000 (UTC)","5f565c2dac8493575c2493c9","5f541715629c8b6045faed0f","sgtbezerra#8469"
"POG CHAMP","Snöwy","Sat Sep 12 2020 12:28:30 GMT+0000 (UTC)","5f565df5c3eccd791d058274","5f5be71f9e496364994cfc1c","Snöwy #5600"
,"Dudu112715",,"5f565e669ba2df6416d84b45",,"Dudu1127"
"POG CHAMP","Kröwlley","Sat Sep 12 2020 12:28:30 GMT+0000 (UTC)","5f565fb3e425a655aadc6af1","5f5be71f9e496364994cfc1c","Snöwy #5600"
"Tcholas Gaming","KiiiRu","Sat Sep 12 2020 12:27:56 GMT+0000 (UTC)","5f56617d3fb598326a1eb308","5f5b5dcaab8e7e6194e8d484","EBT ssfliper#6153"
"Knights of the Abyss","rafabfim1","Sat Sep 12 2020 12:46:36 GMT+0000 (UTC)","5f56650ac3eccd791d0582ce","5f56868620ac296025cf50fc","rafabfim #9049"
"Agentes livres 1","Leonzinha","Sat Sep 12 2020 12:26:47 GMT+0000 (UTC)","5f566602e425a655aadc6baf","5f5cc77cc170a364bd626ab3","Leonzinha #4328"
"POG CHAMP","JorelTV","Sat Sep 12 2020 12:28:30 GMT+0000 (UTC)","5f5666f13fb598326a1eb345","5f5be71f9e496364994cfc1c","Snöwy #5600"
"Knights of the Abyss","MRDOIDAO","Sat Sep 12 2020 12:46:36 GMT+0000 (UTC)","5f56683ae425a655aadc6bdf","5f56868620ac296025cf50fc","rafabfim #9049"
"Knights of the Abyss","VictorHugoRib","Sat Sep 12 2020 12:46:36 GMT+0000 (UTC)","5f566fc820ac296025cf5000","5f56868620ac296025cf50fc","rafabfim #9049"
"Aécio Neves 45","JesusDesarmado","Sat Sep 12 2020 12:26:40 GMT+0000 (UTC)","5f56734f95561b78729a94c1","5f580a593fb598326a1ed669","LordNeXxo#3679"
"Knights of the Abyss","XxKilleroxX","Sat Sep 12 2020 12:46:36 GMT+0000 (UTC)","5f567ab8ac8493575c2496fd","5f56868620ac296025cf50fc","rafabfim #9049"
"Knights of the Abyss","Florzao","Sat Sep 12 2020 12:46:36 GMT+0000 (UTC)","5f56863fe425a655aadc6e1c","5f56868620ac296025cf50fc","rafabfim #9049"
"Spell Dark","Sky-Dark_Skull_-","Sat Sep 12 2020 12:27:04 GMT+0000 (UTC)","5f5688773fb598326a1eb5de","5f568a1d629c8b6045fb2a09","C4rl0sEdu4rd0-az#6280"
"Spell Dark","BlackTroll98","Sat Sep 12 2020 12:27:04 GMT+0000 (UTC)","5f56888fc3eccd791d058514","5f568a1d629c8b6045fb2a09","C4rl0sEdu4rd0-az#6280"
"Spell Dark","Luiz_Kiing","Sat Sep 12 2020 12:27:04 GMT+0000 (UTC)","5f56889ae425a655aadc6e3c","5f568a1d629c8b6045fb2a09","C4rl0sEdu4rd0-az#6280"
"Spell Dark","NickVenancio","Sat Sep 12 2020 12:27:04 GMT+0000 (UTC)","5f5689785341177aa6d9cbdc","5f568a1d629c8b6045fb2a09","C4rl0sEdu4rd0-az#6280"
"Spell Dark","BM_gabreielsiq12","Sat Sep 12 2020 12:27:04 GMT+0000 (UTC)","5f568a669ba2df6416d850ba","5f568a1d629c8b6045fb2a09","C4rl0sEdu4rd0-az#6280"
"Ice Angels","maialilith","Sat Sep 12 2020 12:26:57 GMT+0000 (UTC)","5f56955b2c42b77cc3f5538e","5f5594839ba2df6416d84033","Nehira#7439"
"GAMERS?","YTPaoolo","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f56a18e3fb598326a1ebb9b","5f56af7dac8493575c249b59","PAULO#3500"
"GAMERS?","Black_Zkv976_","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f56a4e120ac296025cf572e","5f56af7dac8493575c249b59","PAULO#3500"
"GAMERS?","Vinixx","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f56a7cee425a655aadc7457","5f56af7dac8493575c249b59","PAULO#3500"
"GAMERS?","Chamyto_Frestyle","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f56a7da8e9a3d5298614e3a","5f56af7dac8493575c249b59","PAULO#3500"
"GAMERS?","NFL-CarlosHiago","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f56aee23fb598326a1ebd03","5f56af7dac8493575c249b59","PAULO#3500"
"ATECUBANOS","SrPapaleguas","Sat Sep 12 2020 12:31:32 GMT+0000 (UTC)","5f56b4992c42b77cc3f555cf","5f56b4b75341177aa6d9d6f1","Aleki#9549"
"Winx of diamonds","ZzFilipezZ","Sat Sep 12 2020 12:27:52 GMT+0000 (UTC)","5f56ba94ac8493575c24a0b0","5f582630629c8b6045fb4ecd","Pedrobaum#2578"
"Guerreiros do Abismo","ZxDerekxZ 1v4","Sat Sep 12 2020 12:39:10 GMT+0000 (UTC)","5f56cd5f2c42b77cc3f559bd","5f580e468e9a3d52986162f6","Lucky#4931"
"OnFire","Danysweek","Sat Sep 12 2020 12:37:10 GMT+0000 (UTC)","5f56cee576b8305ffaa49941","5f56de342c42b77cc3f55bb5","Danysweek#3889"
"OnFire","Agenteplayer","Sat Sep 12 2020 12:37:10 GMT+0000 (UTC)","5f56d1d49ba2df6416d85c0d","5f56de342c42b77cc3f55bb5","Danysweek#3889"
"OnFire","RayMillas","Sat Sep 12 2020 12:37:10 GMT+0000 (UTC)","5f56d5f0629c8b6045fb36b5","5f56de342c42b77cc3f55bb5","Danysweek#3889"
"Monkeys Of Hell","ECOG°Hellboy","Sat Sep 12 2020 12:28:42 GMT+0000 (UTC)","5f56dd49e425a655aadc7fb6","5f5ae07e8d5de561a39373a4","Lorian_MS#2379"
"OnFire","bigguiboss","Sat Sep 12 2020 12:37:10 GMT+0000 (UTC)","5f56ddcd2c42b77cc3f55b52","5f56de342c42b77cc3f55bb5","Danysweek#3889"
"Renegados","Agvasconcelos","Sat Sep 12 2020 12:28:37 GMT+0000 (UTC)","5f56dfe13fb598326a1ec61f","5f59042920ac296025cf84ee","Agvasconcelos #6197"
"Aécio Neves 45","LordNeXxo","Sat Sep 12 2020 12:26:40 GMT+0000 (UTC)","5f56f77ce425a655aadc81a3","5f580a593fb598326a1ed669","LordNeXxo#3679"
"Aécio Neves 45","MPalandi","Sat Sep 12 2020 12:26:40 GMT+0000 (UTC)","5f56fe4cac8493575c24a826","5f580a593fb598326a1ed669","LordNeXxo#3679"
"Renegados","jovoýdaño","Sat Sep 12 2020 12:28:37 GMT+0000 (UTC)","5f575e90c3eccd791d059ec5","5f59042920ac296025cf84ee","Agvasconcelos #6197"
"Fudeo Gaming","ByRiquett","Sat Sep 12 2020 12:39:51 GMT+0000 (UTC)","5f576876629c8b6045fb3e95","5f58cdabe425a655aadc9abd","ByRiquett#9699"
"Guerreiros do Abismo","XlucasX13","Sat Sep 12 2020 12:39:10 GMT+0000 (UTC)","5f5784648e9a3d5298615be3","5f580e468e9a3d52986162f6","Lucky#4931"
"Os sem coleira","GuilhermeDS-","Sat Sep 12 2020 12:52:55 GMT+0000 (UTC)","5f57851b95561b78729aad13","5f5566419ba2df6416d83aef","Niko #8260"
"Team Phoenix","GarotaGamerReal","Sat Sep 12 2020 12:52:58 GMT+0000 (UTC)","5f5789a4c3eccd791d05a030","5f56ad379ba2df6416d85566","Davidgames1987 #3422"
"Basilisks","Bielap11","Sat Sep 12 2020 12:27:21 GMT+0000 (UTC)","5f57aa4b629c8b6045fb4169","5f57aa8d95561b78729ab06c","StarryWasTaken#6666"
"Winx of diamonds","CorujaGamer40","Sat Sep 12 2020 12:27:52 GMT+0000 (UTC)","5f57af99e425a655aadc888d","5f582630629c8b6045fb4ecd","Pedrobaum#2578"
"ODDA","PUMAMADO","Sat Sep 12 2020 12:29:43 GMT+0000 (UTC)","5f57ba689ba2df6416d86818","5f5a77ab9ba2df6416d89225","Jorgin#9756"
,"GHPLAYS",,"5f57c6738e9a3d5298615f10",,"TheGod #6319"
"NOPLAYER SPORTS","NasagiEN","Sat Sep 12 2020 12:26:55 GMT+0000 (UTC)","5f57c6c03fb598326a1ed05b","5f58f20676b8305ffaa4b936","Dibremann#6642"
"Perdi de skin","KSK dentaG","Sat Sep 12 2020 12:39:44 GMT+0000 (UTC)","5f57c7d92c42b77cc3f56b15","5f57f9678e9a3d529861615f","Dentalgecko#9739"
"Perdi de skin","Alvo Severo2253","Sat Sep 12 2020 12:39:44 GMT+0000 (UTC)","5f57cb61629c8b6045fb4379","5f57f9678e9a3d529861615f","Dentalgecko#9739"
"Skye Sup","Fabomv","Sat Sep 12 2020 12:32:12 GMT+0000 (UTC)","5f57cd81ac8493575c24b1d0","5f5994f22c42b77cc3f588d3","Ogopli#7066"
"Galactus Gaming","samuethus","Sat Sep 12 2020 12:26:42 GMT+0000 (UTC)","5f57cdb1629c8b6045fb43a6","5f5a97be9ba2df6416d89575","Knrage #8478"
"Perdi de skin","UkasMew221","Sat Sep 12 2020 12:39:44 GMT+0000 (UTC)","5f57ce3bc3eccd791d05adb9","5f57f9678e9a3d529861615f","Dentalgecko#9739"
,"dlgtx",,"5f57cf04e425a655aadc8bf8",,"DLGTX  #6936"
"Winx of diamonds","RePlex152","Sat Sep 12 2020 12:27:52 GMT+0000 (UTC)","5f57d3d15341177aa6d9eda6","5f582630629c8b6045fb4ecd","Pedrobaum#2578"
"Hybrid","SubWork","Sat Sep 12 2020 12:40:23 GMT+0000 (UTC)","5f57d74720ac296025cf7090","5f5bec610c405a2571494029","Sub#3680"
"Perdi de skin","FelipeFreitasRJ","Sat Sep 12 2020 12:39:44 GMT+0000 (UTC)","5f57db5de425a655aadc8c74","5f57f9678e9a3d529861615f","Dentalgecko#9739"
"Radrak","Refletz7","Sat Sep 12 2020 12:34:21 GMT+0000 (UTC)","5f57e19a5341177aa6d9ee24","5f5813f1c3eccd791d05b184","AsTrOmErO#1912"
"Winx of diamonds","Alphaya12","Sat Sep 12 2020 12:27:52 GMT+0000 (UTC)","5f57e2c376b8305ffaa4a8fb","5f582630629c8b6045fb4ecd","Pedrobaum#2578"
"Agentes livres 2","UGC GuiPro","Sat Sep 12 2020 12:28:21 GMT+0000 (UTC)","5f57eec095561b78729ab4ce","5f5cc782dd108363c724355f","Uma Pessoa Qualquer#9002"
"Real Kamikaze","SAIBOLSOMINION","Sat Sep 12 2020 12:26:39 GMT+0000 (UTC)","5f57f46176b8305ffaa4aa25","5f55a6a242aba6378979c0bf","MathHill#9451"
"RedGoblins","CaçadorDeAlmas","Sat Sep 12 2020 12:31:43 GMT+0000 (UTC)","5f57f5289ba2df6416d86b5b","5f58b6902c42b77cc3f577e3","Texxxugo Texxxugo#7148"
"Radrak","yHypeJc","Sat Sep 12 2020 12:34:21 GMT+0000 (UTC)","5f57f72b2c42b77cc3f56cfe","5f5813f1c3eccd791d05b184","AsTrOmErO#1912"
"Perdi de skin","PLD Kalled","Sat Sep 12 2020 12:39:44 GMT+0000 (UTC)","5f57f8fc5341177aa6d9ef50","5f57f9678e9a3d529861615f","Dentalgecko#9739"
"Radrak","akamebayashi","Sat Sep 12 2020 12:34:21 GMT+0000 (UTC)","5f57fb06629c8b6045fb462a","5f5813f1c3eccd791d05b184","AsTrOmErO#1912"
"Fênix Gaming","ZoZoHuNBR","Sat Sep 12 2020 12:53:02 GMT+0000 (UTC)","5f58004c9ba2df6416d86c0e","5f57b1245341177aa6d9ebd9","DelValle #0075"
"Forces of the Abyss","Suh_e_th","Sat Sep 12 2020 12:42:37 GMT+0000 (UTC)","5f5801573fb598326a1ed5b0","5f5b91820c405a257149379f","Kanster#3095"
"Sunset Ravens","zJusticeiro","Sat Sep 12 2020 12:53:33 GMT+0000 (UTC)","5f5801f995561b78729ab5ed","5f5cc3690c405a25714954ef","netokk#2631"
"BRANZZERS Team","MariaAlcantra","Sat Sep 12 2020 12:31:16 GMT+0000 (UTC)","5f5802a2c3eccd791d05b01a","5f58483b20ac296025cf7893","Xatuba#2487"
